Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
hollernigeria,"GIVING CUSTOMERS A VOICE!

Globacom loses 2,281 subscribers in February; MTN, 1,643 – NCC  https://t.co/CBibKBiZaD

Whats your view on this?
Kindly visit https://t.co/HAZBzECE3g to drop your comment and also review other products and services.

#GLO #MTNPulse #Airtel #etisalat https://t.co/LjsaDmqHuk",2,2,0.4583333333333333,0.05833333333333333,Strong
richminer2011, The service is poor around here. Why don't your work on providing excellent services to the customers. I love glo but the services are just poor. Concentrate more on the service rather advert,1,0,0.66,0.24000000000000005,Strong
firstmetrosec,$GLO: Head of Corporate Affairs Yolanda Crisanto said data services of its mobile customers were affected by an ongoing system issue that leaves subscribers without internet connection.,0,0,0.0,0.0,Neutral
joshnekoff," They're just Nigerianing their way through. No sane company that takes their customers seriously would do what they are doing. That glo advert is hilarious because like you said, given their poor services it's dead on arrival",0,0,0.6666666666666666,-0.10833333333333334,Weak
mylrcard,We are glad to inform all our GLO subscribers that the network issue has been resolved and the results should have been delivered to your phones. We are committed to giving our customers excellent services. Once again... https://t.co/3TC5xFygSM,0,0,1.0,0.75,Very Strong
Bwala17,"We are proud of you, but Please, Gloworld we appeal that you do something urgent concerning your network for 4G  services at the Nigerian Army University to capture every customer before dropping GLO SIMS #GloYakata",1,0,1.0,0.8,Very Strong
officalblvck, I can't send messages with my glo sim and I can only receive it's totally no fair . I have called the customer care services,0,0,0.95,-0.175,Weak
jiokeoyeka," Glo, i have not been impressed with ur services in my area for d past weeks at isheri oshun area. D network is very bad especially at night. Pls find solutions to this quickly b4 u lose ur customers.",0,0,0.7233333333333334,0.0346666666666667,Strong
Mikescrib, I've seen some slight improvement since I was told the problem had been resolved. I hope it remains so for a long time. Thanks Glo. You are improving in your customer care services. I see hope.,0,0,0.25555555555555554,-0.005555555555555554,Weak
GloCare," Good morning,
Yes, we have the Glo Cafe application. It is a self service app, that allows Glo customers manage their Glo lines. Checking account balance, recharging via their bank, subscribing for data bundles, accessing our special packs, offers and Glo services etc.  PE",0,0,0.3904761904761905,0.38571428571428573,Strong
fli_tx," this past few days your services has been terrible and I can't reach your customer care representative, I think am done with Glo it doesn't work for me.",0,0,0.45,-0.48333333333333334,Weak
Yetoby,"My experience with emergency services?

I dialed the emergency service 7 times only to hear this all 7times
""This number is not a customer service help desk for GLO, AIRTEL, MTN but for emergencies. If you have an emergency dial 1.""
The second I dial1 the call ends
",0,2,0.5,0.0,Neutral
Martinsu007,  But with the way the infinix is growing in the market what plans does Glo have for their customers? Do we still need to stick to 3G only when others are growing. Then do an advert to educate customers on the band to purchase if they are to enjoy your services.,2,0,0.75,0.2,Strong
Glo_Thienel,"     Run Run, don't go in unless you love sub standard goods, no Customer Services",1,2,0.3,0.25,Strong
abdr__rahman," All banks are whack, GTB has a large customer base of Twitter demographic Nigerians, 9mobile is relatively okay(I don't see complain about their services)  Glo is cheap",0,0,0.5321428571428571,-0.04642857142857143,Weak
Galaxxy300," I can't use your sim card even if you will be paying me on daily basis for use it.
What have I got to use with a cheap data that I cannot even use?
I have gotten rid if my GLO sim card for a very long time.
Better improve your services before you lose the remaining customers.",8,1,0.43,0.20875,Strong
ify_boo, Glo I don't understand your services.i want to speak with customer care..... meanwhile I called 121 is only Yoruba language there speak,0,0,1.0,0.0,Neutral
mukhtar_usman," You’ll be asked the good qualities of a customer care agent, you’ll need to know a little about their products and services(Glo) and your English should be on point. With these I think you’re good to go",6,0,0.42500000000000004,0.303125,Strong
FaithFamoriyo, I am having a serious network problem with my glo line and I have called and called customer care services but it is still d same,0,0,0.3958333333333333,-0.16666666666666666,Weak
FaithFamoriyo, I am having a serious network problem with my glo line I called and called customer care services but still it is d same,0,0,0.3958333333333333,-0.16666666666666666,Weak
mariamola1,     So annoying i don't understand y someone will use 600 naira for transport to glo before someone can retrieve 200 naira card...wow what a bad customer services I have ever experience so far.  I hail ooo   ,0,0,0.8555555555555555,-0.4666666666666666,Weak
_teen_problem,"Sun Glo Plating Company Now Offering Hardcoat Anodizing Services

In an effort to empower customers with the best options available today, one of the nation’s best in plating is now offering additional services.

(PRWeb January 08, 2019)

Read the full s… https://t.co/gwgfRG8p8y",0,0,0.3875,0.6875,Strong
Glo_Thienel,"  CANCEL THE ORDER NOW, unless you like buying from a company that like your money but disgraceful customer services after it delivers not what you oreded, do your home work",1,3,0.0,0.0,Neutral
BSNLCorporate, BSNL is already having international roaming services for its postpaid customers in Nigeria with Glo Mobile &amp; EMTS networks. Customers are latching in Nigeria regularly.,0,0,0.038461538461538464,0.0,Neutral
neojety, Hahahahaha be nice na...  Me I dey use glo sha and I have been enjoying their services except their customer service personnels,0,0,0.7333333333333334,0.43333333333333335,Strong
oduntop," NETWORK,  Osogbo.
The following services are available:
MTN Data, Glo data, 9mobile Gotv , Dstv and Star times subscriptions offline and online customers 
Call me on 07034639245, and  Whatsapp me on 07080410750",2,0,0.25,0.2,Strong
Japheth_TT," If glo are moving out of Ghana, won't they inform us there customers rather than giving us a horrible services? I can't check my account balance, recharge, check my data balance, purchase data and reception 📶 for calls and data goes off and on. This is the 4th day.",0,0,1.0,-1.0,Very Weak
Japheth_TT, what the hell is glo doing in Ghana 🇬🇭? I have never seem a Telecom network with the poor network services in this our 21 century. Where is this your fiber optic cable. How can a new customer that just purchased your sim for the past three days stay on glo?,0,0,0.4348484848484848,-0.17121212121212123,Weak
yemi_grbc,"Thanks fb  I appreciate it. 

Kindly retweet my pinned tweet on , my customers are on your TL.

I rep #grbcshop
GRBC shop products &amp; services include:
- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)
- Phones &amp; Gadgets
- Computer &amp; Accessories",1,1,0.55,0.4,Strong
yemi_grbc,"GRBC shop products &amp; services include:

- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)

- Phones &amp; Gadgets

- Computer &amp; Accessories

DM open

Whatsapp: 08154529500

IG &amp; FB: grbc shop

#lagos #ibadan #ekiti

Help retweet, customers on your TL

Thanks fam

I rep #grbcshop",0,0,0.35,0.1,Strong
yemi_grbc,"Thank you  

Fam,

GRBC shop products &amp; services include:
- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)

- Phones &amp; Gadgets

- Computer &amp; Accessories

DM open for business or whatsapp details in flyer

Help retweet, customers on your TL

Thanks

I rep #grbcshop https://t.co/u3Ct07EEP3",1,1,0.35,0.1,Strong
klisco1,"Glo network sucks, their customer services employees sucks. Very stupid network",1,0,0.5333333333333333,-0.5333333333333333,Weak
Blakk_FresH,Bad Reviews from #Glo #Ghana Customers. - https://t.co/CEkttpRyTY #GhanaCustomers #Gtricks #Internet #Nca #Poor #Services #Simcard #ghana #nigeria #africa #techology https://t.co/Uqs36daJwd,0,0,0.6333333333333333,-0.5499999999999999,Weak
bondweng," I just had an issue with Glo, I recharge my phone yesterday didn't make much calls only for me to see an account balance of #75 naira. I called the customer care line only for me to be told that I subscribed for some Services and That's what am been charged for.",0,0,0.7333333333333334,0.06666666666666667,Strong
ONYEKWELUOBELE1," Best network, GLO can not be compared with any Network in Nigeria. Best call rate (Gbam extra), Browsing (3G internet surfing), wonderful customers service etc. Keep it up ""GRAND MASTERS OF DATA. I have been enjoying your services for years no much complain or problem https://t.co/8lqx6ecblG",0,0,0.5000000000000001,0.5571428571428572,Strong
CJ_Ubaka,"Could this be insensitivity to other people's language, or simple negligence? Since today, I have been trying to reach  customer care services, and they have consistently responded with Yoruba language without an option for change of language. Glo why? https://t.co/jcUaoDJIZK",0,0,0.3273809523809524,0.041666666666666664,Strong
_teen_problem,"Sun Glo Plating Company Now Offering Powder Coating Services

In an effort to empower customers with the best options available today, one of the nation’s best in plating is now offering additional services.

(PRWeb October 13, 2018)

Read the full story… https://t.co/rgEvWiHvmY",0,0,0.3875,0.6875,Strong
Opefletcher, Kindly acquaint urself with glo products and services and try to know how they work. U can add some customer care work etiquettes and hopefully u smile at the end of the day.,1,1,0.5,0.44999999999999996,Strong
Terjampinnacle,  i have been telling you because i like glo and will not disconnect my glo line.. I have expressed my displeasure against glo network and here again is another customer. Pls improve your internet services.. Or stand the consequences hereafter. Thanks https://t.co/bIqesDYW54,1,0,0.2,0.2,Strong
Vodacom," Hi Glo, Vodacom is aware that some Gauteng-based customers are currently experiencing intermittent data services. Our technicians are working hard to remedy the issue. We apologise for the inconvenience this may cause.",0,0,0.3972222222222222,-0.013888888888888895,Weak
marksandspencer," If it's more convenient, please post the object and packaging to our address, including your contact details and receipt &gt; Retail Customer Services, Marks &amp; Spencer, Chester Business Park, Wrexham Road, Chester, CH4 9GA. Denise 2/2",0,0,0.5,0.5,Strong
lumberj85," Why are you glo like this since yesterday network have left my since yesterday, i cant browse or do anything, please manage your customers and services well abeg.",0,0,0.0,0.0,Neutral
eluoye," Stop giving customer all this ur deplomatic response that doesn't solv their problem, is annoying and very irritating.
Glo as company should do the needful by upgrading their services nation wide.",0,0,0.7666666666666666,-0.4733333333333334,Weak
eluoye," You will be made to know that Glo is the worst network in Nigerian.
If you really want to help, tell you ogas at d top to start fixing this issue of poor network from state to state all over Nigeria...then and then all ur customer will start enjoying ur services any were they are",0,0,0.58,-0.040000000000000015,Weak
Mote2,"       
Ntel is a fraud!
They leave payment channels open and refuse to render services rendered.
Even the MTN's, Airtel's and Glo's don't do this.
U get money from customers and deliver no service. Return my money.
I no do again !",0,0,0.5,0.0,Neutral
EssangRolland,"  Just to swap my glo line from 3g to LTE took me 6days of staying out of data services, but thanks to  a customer service person at their apapa brach, e came in through for me.",0,0,0.2,0.2,Strong
Ruquayah_Omi,"*Good morning*

*Ruqayat Investment* offers varieties  of services to our amiable customers 

*Recharge cards* 
*Data plan*
 
What are your order 

*MTN*
*9MOBILE*
*GLO*

You can contact us on 09032138117

THANK YOU FOR YOUR PATRONAGE 👌",1,0,0.30000000000000004,0.39999999999999997,Strong
Ifedolapor," By tomorrow, Glo will be 15 years of global services, providing tiredless services for her customer both in Nigeria and other Africa State's, 29 August 2003 it kicks off and today we, her customers are ruling our world's.....The only Africa largest network provider both in data..",0,0,0.4583333333333333,-0.041666666666666664,Weak
SammyThrive," 
It's high time telecomm companies like Glo or Airtel completely rise up to displace MTN, these guys are just so unbelievable.

They are like chameleons, very deceptive and have a way of extorting customers even though they provide good services.

#MTNShouldBeDisplaced",0,0,0.568,0.182,Strong
GloWorld," It is a self service app, that allows glo customers manage their glo lines. In terms of checking account balance, recharging via their bank, subscribing for data bundles, accessing our special packs, offers and glo services etc 

PE",0,0,0.2857142857142857,0.2285714285714286,Strong
ScarTissue101,"   You want to use MTN issues to judge DSTV?

Meanwhile, CPC is not taking MTN or Glo up on their poor quality services, it is DSTV they're tackling.

Should they not be protecting customers from the way Airtel steals subscribers money?",0,0,0.6,-0.4,Weak
NAETAN__," truth be told, they've really improved their data services. Ported back to glo last month and no regrets so far...  Lol maybe it's bcos too many customers left... 😕",0,0,0.33333333333333337,0.20625,Strong
ScarTissue101," Nothing about estimated billing, nothing about Glo's phantom internet service, nothing about Dangote's super-expensive cement, nothing about dodgy bank charges, nothing about Airtel and stealing customers credit by subscribing them to services without permission, etc...",0,5,0.0,0.0,Neutral
Cardiffbus, Sorry Glo I will chase this with the Customer Services Manager for you.,1,0,1.0,-0.5,Weak
sageusoro,#GloOgaSIM glo doesn't need more data vol. 2 gain customers but good network n services. I won't forget that my 1050 airtime u turn 2 promo,0,0,0.55,0.6,Strong
itradeph,"GLO 1735.00 is teaming up with Nokia’s cloud business
Nuage Networks to enhance its Software-Defined Wide Area
Network (SD-WAN) service targeted to business customers
by integrating Nokia’s Virtualized Network Services (VNS)",0,0,0.4,-0.1,Weak
2TradeAsia,"$GLO teams up with Nokia’s cloud business, Nuage Networks, for software-defined wide area network (SD-WAN) services aimed at business customers",0,1,0.4,-0.1,Weak
Glo_Thienel,"  along with thousands of others  .crap goods, appalling Customer Services, just don't care, got your money, so bye bye get on with itv",2,3,0.9,-0.35,Weak
misterakpan," You have not restored service since the outage, you have not provided any update to your customers, yet you are advertising products. Of what use are the MiFi when the services they are for are not provided? Ntel, try and be different; Don't be like Glo. My twenty kobo.",2,1,0.6,0.0,Neutral
OAPchuks,"What do you think of Glo Mobile's services? Especially their customer service.

Like if good.
Rt and like if Horrible.

#MondayMotivation
#GloMobileisHorrible 
 ",3,2,0.8666666666666667,-0.10000000000000002,Weak
IanJFincher,    The number in the email they give goes direct to the payment team.  I had to then get put through to customer services and the operator could hardly speak legible English and was told I had to pay. I asked for a manager and got the no one is available 1/2,1,0,0.3883333333333333,0.08166666666666667,Strong
goldenezekiel, When will the voice of a customer be heard by consumer protection council in Nigeria?Daily we get poor services and yet nothing is done about it.  glo ncc,0,0,0.6,-0.4,Weak
kingomowemmy,  Believe me mtn is still d best network in naija as for today....dunno about tomorrow morning o..fr d PST 4days my brother no get glo network fr him phone but   should try and do something about d way thier services to their customers...,0,1,0.3,1.0,Very Strong
ojahojah1," dear Glo mobile am disappointed in your customer care service in fact your services as a whole, I made a complain up till now",1,0,0.575,-0.275,Weak
toideve, My plan is not being shared. Glo just sucks our data nowadays. All your customers are complaining and soon you would realize your customers have left you for better services,0,0,0.26666666666666666,0.06666666666666667,Strong
GloCare," Good evening, Please be informed It is a self service app, that allows glo customers manage their glo lines. In terms of checking account balance, recharging via their bank, subscribing for data bundles, accessing our special packs, offers and glo services etc. EE",0,0,0.3904761904761905,0.38571428571428573,Strong
moverick,"You won't believe this, but Glo customer care has been calling me on a line that I ported away from them years ago. They called and were marketing to me the Glo services I could enjoy on the line. Then it finally dawned on them that I was no longer on their network.",2,1,0.75,0.2,Strong
ADURAGBEMIOO,"As if that wasn't enough, this morning Glo deducted my credit (#190) for VAS that I never subscribed for. The Glo customer representative told me I must've activated the services by mistake, how do I activate a service by mistake, two services.",0,0,0.5,0.0,Neutral
RealOlabode," A lot of issues, I get charged for services I never subscribed to. Gamestore, Images, brain teaser and so on even given airtime loan when I didn't request for one. Tried reaching customer care but no luck. It's frustrating and making me want to trash my Glo sim. 07057448392",0,0,0.9,-0.4,Weak
Mikescrib," Terrible, slow, non-existing and exploitative internet services in Abuja.  Glo's data is the worst. Questionable and fraudulent 4G, poor customer service etc.  In fact, Glo is everything an effective GSM company should not be.",0,0,0.7285714285714285,-0.41428571428571426,Weak
AlicheUzoma," Why does Glo think it is ok to subscribe customers  to services and take money without their consent?... The way I was raised that is called STEALING!...  stop stealing, from us. we made you. respect us.",0,0,0.5,0.625,Strong
AlicheUzoma," why do you think it is ok to subscribe customers to services without the customer's consent?... That is called STEALING... Glo, stop stealing from your customers... we made you.",0,0,0.5,0.5,Strong
_Queen_Ozioma, You people should please have mercy on me. Why can't I have stable network on my phone?Why can't I enjoy your services for once? I haven't been able to browse effectively on my phone since yesterday. Is it a crime to be a Glo customer? I am tired seriously 😢,0,0,0.6583333333333333,0.15333333333333338,Strong
Jhorkeh007,"Glo network, services, customer care to cut it short is an error",0,0,0.3,0.0,Neutral
thebrownarch,"The glo up still ain’t arrived, maybe I should contact customer services? Bet it was Hermes delivering it.",0,0,0.0,0.0,Neutral
ewomazinoAB, is deducting money for shady services i did not subscribe to. I can’t get English service when I call customer care and I don’t understand Hausa. Had to open a Twitter account just to get through to Glo,0,0,0.375,-0.08333333333333333,Weak
oluofnaija,"
MIKE ADENUGA OF GLOBACOM IS NOT USING GLO SIM.
customer care services please help us solve this argument, one of my colleague is insisting that Mike Adenuga,  Glo mobile owner is not using Glo network for calls and browsing. Is this true or false?",0,0,0.625,-0.02500000000000005,Weak
ZionImole,"I recharged a thousand naira airtime on my Glo network 4 days ago, I found out few hours later that the network provider has systematically deducted more than #400 under the disguise of subscriptions to packages am not privy to. Now I can't reach their customer care services.",0,1,0.19999999999999998,0.09999999999999999,Strong
UbaKundu," Since the day glo, cheated me of my money(airtime) for services i didn't even apply for or use! I lost confidence in the network, i rather go for another network....glo customer service operators were rude, even hung up the phone on me, i have recordings.glo",0,1,0.6,-0.3,Weak
DuduTechy,"I believe customer satisfaction should come first. This is a call to NCC &amp; other regulatory bodies to checkmate these TELECOM Companies (MTN, GLO, ETISALAT) also over illegal deductions and below par services rendered especially the AUTO-RENEWAL POLICY",0,0,0.5520833333333333,-0.09375,Weak
DaddyShark64,"I credit my GLO line for calls, suddenly they start stupid sms sub deductions. I stop the sub, call customer care &amp; request to end all sub services on my line. Angrily I stay away from GLO for a while. One day the spirit leads me to recharge again &amp; the cycle continues ",1,0,0.8333333333333334,-0.4333333333333333,Weak
majasaint," Glo spend so much money advertising than providing quality service. Why dont you improve your 3G or 4G network services and it will speak for itself? 
You are not alone. This is Nigeria syndrome I guess. Airtel,MTN et all. You reap your customers off.",0,0,0.2,0.2,Strong
zeezeeadetola,So am i the only one with this issue on my glo line they deduct airtime for services i didn't subscribe to called their customer care twice in the past 3weeks still d same sent stop to 2442 no improvement  what is going on ? The charges are annoying,0,0,0.56875,-0.2625,Weak
eholler,Azure Muse: Microsoft and 21Vianet reinforce long-term cooperation on cloud services in China - Microsoft and 21Vianet have agreed to extend their partnership to provide world-class public cloud services to Chinese customers. Combining Microsoft’s glo... https://t.co/6ZIfheBQdR,0,0,0.03333333333333333,0.0,Neutral
chike247,  Glo u guys shld be thinking of going into Real Competition with MTN &amp; render good services that wil draw Mtn customers to ur own network. Mtn the widest network in Nigeria has *WhatsApp Customer Care. Pls Create Glo *WhatsApp Customer Care as well pls.,0,0,0.6333333333333334,0.5,Strong
Nathani33619046,  Customer care services #glo,0,0,0.0,0.0,Neutral
BrieOyeniyi,"Glo network retrogressing instead of progressing
So annoying..
Glo network acting like nigeria government. They promise us better   services, get customers and renege on their promises..",0,1,0.4666666666666666,-0.10000000000000002,Weak
Richytimber," How for Christ sake will your customers in Lagos not have access to internet service for four days? Four days and you are claiming the van Damme of data. Awwwwwwwwwwwwwwwwwww. Glo, don't have a process through which you monitor your services? Sad.",0,0,1.0,-0.5,Weak
afo4u,"I want to use this opportunity to thank gloworld for prompt response to/fixing the poor services in ado-ekiti. Thank you glo customer care,thank you Mr Felix(glo ado) for getting in touch.    .",1,1,0.6,-0.4,Weak
FadairoRotimi," if u guys know how many customers u are losing on daily basis due to ur unstable network in ABEOKUTA,am sure u will just fold up operations once and for all. Your services at Oluwo(6)and Magbon(OOPL) are  extremely BAD. MANY people DON'T even consider Glo a network. SAD!",0,0,0.5615079365079365,0.007142857142857165,Strong
Glo_Thienel,"  Run away, crap goods, crap  Customer services, take your money and don't care then https://t.co/GaCv21fJdW",0,1,0.8,-0.8,Very Weak
uselessPogba," U mean ur snail 🐌 speed data services?
The only attraction to glo is the data and not the efficiency of the data services.If u remove it, well.......

 please accept me back ur run-away https://t.co/gn8W4eAnzj customer.Amback.glo is no longer attractive.",2,1,0.671875,0.12187500000000001,Strong
_itsomo, Glo is only good at affordable data but their reception is something else 9mobile's data services is expensive but their reception or network is fast if you ask me none is better and up to meeting customer standards let 9mobile just say #500 for 2gb 😂,0,0,0.6799999999999999,0.18,Strong
itradeph,GLO cuts delinquencies by 40% using FICO Customer Communication Services; reduces cost to collect by 15 % and the time it takes to collect by 3 days.,0,0,0.0,0.0,Neutral
kingkhym," I subscribed to Glo 4g services I only got 800mb out of 2GB I've been calling your customer service to give me my full data, I was told ill",0,0,0.85,-0.05000000000000001,Weak
CofEnugu,"   how many times will a customer tell you that your services in GRA Enugu is deplorable. 

This is the 4th time of complaint. 

I think it's time I leave you guys. 
Because of Glo. I was stranded yesterday",0,0,0.5333333333333333,-0.13333333333333333,Weak
ephrymzo,"  My brother i av been to so many places in naija nd i av never had issue with my glo network. Pls note! I am nt a promoter bt an old time customer whom has gotten so much satisfaction from its (glo) network services, so chill on glo.",0,0,0.3,0.30833333333333335,Strong
mseyitayo,"  Just did, the babe said some value added services were renewed. A line that I don’t use for anything asides data! Smh for Glo. 
I’ll kuku stick with my other newtwork jeje, I don’t have power. 
One less customer for them to worry about.",1,0,0.22083333333333333,-0.14583333333333331,Weak
homa_dee,"So after all my complaints against poor customer services yesterday, all  could do was reply with a tweet of their offices. They conveniently ignored the ineptitude of their staff. Smh
Cc   .

Quite shameful doe",1,0,0.6,-0.4,Weak
TobiAdedosu,This is for a Customer .  Contact us for a video like this to convey your products and Services to People online.. #Business #Services #customerservice #Nigeria #jambcbt #marketingtips #MarketingStrategy #advertising #glo #CEO https://t.co/SoGdcwCxM7,0,0,0.0,0.0,Neutral
patrickimoh,  I'm not providing any number to you guys. I can't keep providing the same info everyday. Everyone in EKET is experiencing poor data services. Get all the numbers of glo customers in Eket and use for your ticket creation to resolve the issue. Thanks.,0,0,0.38125,-0.10000000000000002,Weak
itradeph,GLO 1805.00 Globe Telecom Sets $850m Capex Budget 2018  to improve internet services in Philippines. Majority of budget isupports revenue momentum of its data services Intended to meet customer demand for bandwidth-intensive content.,1,2,0.0,0.0,Neutral
nnefyy,"Hi , 
I just want to let you knw that you, the founder of Glo, the CEO,The MD, the customer care services &amp; even myself are all mad.",0,1,1.0,-0.625,Weak
Or_meh_me,Glo really needs to work on their customer care services!! I have not been able to reach them since yesterday,0,0,0.4125,0.40625,Strong
mymobantz,"Y does your network automatically subscribe to value added services that we do not opt in for. Is Glo in debt??? Pls if you are don't take it out on customers!!! Am tired of your fraudulent Act, Enough of the Sorry I hear and STOP stealing from people  ",1,0,0.7333333333333334,-0.3,Weak
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/jKzfJGAo5f",0,0,0.35,-0.21666666666666667,Weak
FataiFaity,    Glo dat cut d rope of exploitatn by oda foreign comp is nw perfomin nnsense Struglin to av d largst! customer base widout imprv on services,0,0,0.5625,-0.478125,Weak
Mallen4real, And . The glo network and customer services are the worst things after recession.,0,0,1.0,-1.0,Very Weak
Bestlady102, Glo prices are unbeatable and their customer care services are quite amazing.👍,1,0,0.0,0.0,Neutral
bukasblog,Glo Recruitment: Manage a Retail &amp; Customer Services Outlet - How to Apply https://t.co/OhF9VH9kwM https://t.co/d0jM3GX4Fc,0,0,0.0,0.0,Neutral
SJamgbadi," Your customer care, internet and services are pathetic. Calling for more than 5 weeks i ported to glo and tweeting also but the same poor internet, stereotypical responses is what i get. Don't make me to tell your network goodbye forever",0,0,0.645,-0.27999999999999997,Weak
MPeterz_,"  The Entire Glo Customers Care Service needs a deep evaluation including your network services because the network has been bad now for months. 

Stop playing around  

This is a very serious issue for me and I believe for most people. 

Step up your game and do your job.",0,0,0.5763888888888888,-0.1722222222222222,Weak
mysterlawk,"I can't use the  network for data when I get home for almost a year now, lodged complaints severally except when I leave home but the Customer service reps seem clueless and helpless. Glo data services is wack and disgraceful.  https://t.co/yDSfR3s8xg",0,0,0.0,0.0,Neutral
thatcbnguy,"Customer service in Nigeria is dead. Nigerian products/services would listen to your complaints and still wouldn't shit... Glo, PHCN, The government, etc. Crap!!!",0,1,0.6666666666666666,-0.4666666666666666,Weak
oyindamolasammy," Serve us with better services and we customers we be your marker. But you're not encouraging someone like me to continue using your network with am facing
Glo the pride is not more there please bring back pride by serving us better.",0,0,0.375,0.1875,Strong
odoobizapps,Enterprise Service Management: Unlocking the Value of Global Business Services  #erp #market #digital #customer #glo…https://t.co/hCNyYmjXcS,0,0,0.0,0.0,Neutral
f_odutolu1,Glo World Customer services will ask where is my location as if it's only specific to some locations. Everywhere... https://t.co/zXR8QgxlJw,0,0,0.5625,0.0,Neutral
muridigital," Glo is now a corporate scanner. Imagine recharging your line and a week after, you can't still use it. Terrible customer services",0,1,0.5,-0.5,Weak
QueenjennyO,Radaada! live this 👇 to the sports papers and kindly face your work of providing network services! It's as if you want Glo customers to be😂 https://t.co/pyiXXrFsFR,0,0,0.7,0.4431818181818182,Strong
Olawaledibia,  has devised another method of cheating by subscribing customers to services unsolicited and charging them. Beware!,0,0,0.0,0.0,Neutral
Olawaledibia, The new method for generating revenue in  now is to subscribe customers to services indiscriminately. Isn't that fraudulent?,0,0,0.45454545454545453,0.13636363636363635,Strong
AspTomori, you guys just derive pleasure in losing customers with mediocre services like glo,0,0,1.0,-0.5,Weak
FranklinKelec11, Glo Network Is Very Poor In Terms Of Internet Services!!! Improve It Or You Lose Your Major Customers!!!,1,0,0.64,-0.43896484375,Weak
abayomikola,"#GloFreeDataDay   is glo rewarding its customers &amp; improving their services, enjoy d #WelcomeBackOffer for a recharge of #6000 ",2,1,0.75,0.45,Strong
Olawaledibia, Glo is a larcenous corporate entity. It steals customers' credit. It just stole mine for unsolicited services. 08055203417.,0,0,0.0,0.0,Neutral
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0,0.35,-0.21666666666666667,Weak
youduakfoods, glo has the worst services and customer care in Nigeria so far. Pls i need ur intervention  ,0,2,1.0,-0.45,Weak
dahchinzy,Them go carry mediocre and fake parts put for una and na the result be the poor network services wey una dey provide for una customers ,0,0,0.8666666666666667,-0.4666666666666666,Weak
dahchinzy," you all involved with glo should be ashamed of urself,for in 2017 u can't deliver good services to ur customers #Rubbishnetwork",0,0,0.6000000000000001,0.7,Very Strong
NkiruIbekwe, GLO should refund all charges on me due Value Added Services which I never subscribed for. It's a way to defraud customers!,0,0,0.375,-0.15625,Weak
deimpact1,"GLO the most terrible and useless network in Nigeria, billing customers unnessarily for services they never bargained for.",0,0,0.5666666666666667,-0.3333333333333333,Weak
fayeciofori,"  Glo, you are out facing your Customers ability to access your services. It's ridiculous and ill visionary. I'd advise you address this issue",0,0,1.0,-0.41666666666666663,Weak
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0,0.35,-0.21666666666666667,Weak
GloNetworks,We strive to continually excel in IT services and are extremely customer orientated and driven. Visit Glo homepage https://t.co/OFn4OkSCWg‼️ https://t.co/HW4SIOV8Z7,1,1,1.0,-0.125,Weak
LaminXLVII, Lol It's Good. We Don't Need Too Many Customers To Come And Ruin Thier Services. I'm Happy With Glo 😊😊😊😊,0,0,0.7,0.7,Very Strong
Complaintsboxng,Customers cry out about terrible Glo services        https://t.co/JaI7JjAjE5,0,3,1.0,-1.0,Very Weak
Immanuelsons,     pls hlp us..i gave up on GLO long ago cos of poor customer services..just recently,1,2,0.4166666666666667,-0.15,Weak
Complaintsboxng,     enough of the terrible customer services from glo #glositup,0,2,0.75,-0.5,Weak
Glo_Thienel,"  Also the person in charge of Parks then  has been promoted.  Head of Customer Services, or some silly name",0,0,0.875,-0.5,Weak
thatcbnguy,It's like glo don't check the vocabulary scope of their customer care agents. So you want to escalate my poor data services? Great!! https://t.co/G3ZhZ4aOtS,0,0,0.675,0.3,Strong
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0,0.35,-0.21666666666666667,Weak
_Deniike,"Glo , last warning if you don't improve on your data services, you are losing a loyal customer.",0,0,0.45,0.16666666666666666,Strong
mssbukky,"  terrible services... and wait, calling their customer service line is entirely a nightmare. 
What works in Nigeria?",0,0,0.8125,-0.5,Weak
kneyo14,"   but wen it comes to customer services airtel is alot better Dan glo, dat I cN verify. Glo is crap",0,0,0.65,-0.15000000000000002,Weak
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0,0.35,-0.21666666666666667,Weak
deraneboamalu,"Dstv is just a rip off....Get an explorer, pay for services and don't get it!!! Customer service? Worse than Glo and Swift..",0,0,0.6,-0.4,Weak
LordOJ, a responsible &amp; customer friendly companyshld protect and deliver expected services but not . I lost money &amp; time to Glo,0,0,0.4833333333333334,0.15833333333333333,Strong
