,Username,Tweet,Like Count,Retweet Count
286,yemi_grbc,"Thanks fb @KebeBleesing I appreciate it. 

Kindly retweet my pinned tweet on @yemiadegbola234, my customers are on your TL.

I rep #grbcshop
GRBC shop products &amp; services include:
- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)
- Phones &amp; Gadgets
- Computer &amp; Accessories",1,1
287,yemi_grbc,"GRBC shop products &amp; services include:

- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)

- Phones &amp; Gadgets

- Computer &amp; Accessories

DM open

Whatsapp: 08154529500

IG &amp; FB: grbc shop

#lagos #ibadan #ekiti

Help retweet, customers on your TL

Thanks fam

I rep #grbcshop",0,0
288,yemi_grbc,"Thank you @PromoteMyHustle 

Fam,

GRBC shop products &amp; services include:
- SME Data sharing
(MTN, GLO, AIRTEL, 9MOBILE)

- Phones &amp; Gadgets

- Computer &amp; Accessories

DM open for business or whatsapp details in flyer

Help retweet, customers on your TL

Thanks

I rep #grbcshop https://t.co/u3Ct07EEP3",1,1
289,klisco1,"Glo network sucks, their customer services employees sucks. Very stupid network",1,0
290,Blakk_FresH,Bad Reviews from #Glo #Ghana Customers. - https://t.co/CEkttpRyTY #GhanaCustomers #Gtricks #Internet #Nca #Poor #Services #Simcard #ghana #nigeria #africa #techology https://t.co/Uqs36daJwd,0,0
291,bondweng,"@CPCNig I just had an issue with Glo, I recharge my phone yesterday didn't make much calls only for me to see an account balance of #75 naira. I called the customer care line only for me to be told that I subscribed for some Services and That's what am been charged for.",0,0
292,ONYEKWELUOBELE1,"@GloWorld Best network, GLO can not be compared with any Network in Nigeria. Best call rate (Gbam extra), Browsing (3G internet surfing), wonderful customers service etc. Keep it up ""GRAND MASTERS OF DATA. I have been enjoying your services for years no much complain or problem https://t.co/8lqx6ecblG",0,0
293,CJ_Ubaka,"Could this be insensitivity to other people's language, or simple negligence? Since today, I have been trying to reach @GloWorld customer care services, and they have consistently responded with Yoruba language without an option for change of language. Glo why? https://t.co/jcUaoDJIZK",0,0
294,_teen_problem,"Sun Glo Plating Company Now Offering Powder Coating Services

In an effort to empower customers with the best options available today, one of the nation’s best in plating is now offering additional services.

(PRWeb October 13, 2018)

Read the full story… https://t.co/rgEvWiHvmY",0,0
295,Opefletcher,@Great_blogging Kindly acquaint urself with glo products and services and try to know how they work. U can add some customer care work etiquettes and hopefully u smile at the end of the day.,1,1
296,Terjampinnacle,@GloWorld  i have been telling you because i like glo and will not disconnect my glo line.. I have expressed my displeasure against glo network and here again is another customer. Pls improve your internet services.. Or stand the consequences hereafter. Thanks https://t.co/bIqesDYW54,1,0
297,Vodacom,"@glo_riah Hi Glo, Vodacom is aware that some Gauteng-based customers are currently experiencing intermittent data services. Our technicians are working hard to remedy the issue. We apologise for the inconvenience this may cause.",0,0
298,marksandspencer,"@Glo_Thienel If it's more convenient, please post the object and packaging to our address, including your contact details and receipt &gt; Retail Customer Services, Marks &amp; Spencer, Chester Business Park, Wrexham Road, Chester, CH4 9GA. Denise 2/2",0,0
299,lumberj85,"@GloWorld Why are you glo like this since yesterday network have left my since yesterday, i cant browse or do anything, please manage your customers and services well abeg.",0,0
300,eluoye,"@GloWorld Stop giving customer all this ur deplomatic response that doesn't solv their problem, is annoying and very irritating.
Glo as company should do the needful by upgrading their services nation wide.",0,0
301,eluoye,"@GloWorld You will be made to know that Glo is the worst network in Nigerian.
If you really want to help, tell you ogas at d top to start fixing this issue of poor network from state to state all over Nigeria...then and then all ur customer will start enjoying ur services any were they are",0,0
302,Mote2,"@ntelcare @suparem @officialolu911 @ntel @ntelcare @CPCNig @NgComCommission 
Ntel is a fraud!
They leave payment channels open and refuse to render services rendered.
Even the MTN's, Airtel's and Glo's don't do this.
U get money from customers and deliver no service. Return my money.
I no do again !",0,0
303,EssangRolland,"@funnynaijapics @laerryblue Just to swap my glo line from 3g to LTE took me 6days of staying out of data services, but thanks to @Uwa a customer service person at their apapa brach, e came in through for me.",0,0
304,Ruquayah_Omi,"*Good morning*

*Ruqayat Investment* offers varieties  of services to our amiable customers 

*Recharge cards* 
*Data plan*
 
What are your order 

*MTN*
*9MOBILE*
*GLO*

You can contact us on 09032138117

THANK YOU FOR YOUR PATRONAGE 👌",1,0
305,Ifedolapor,"@GloWorld By tomorrow, Glo will be 15 years of global services, providing tiredless services for her customer both in Nigeria and other Africa State's, 29 August 2003 it kicks off and today we, her customers are ruling our world's.....The only Africa largest network provider both in data..",0,0
306,SammyThrive,"@MTNNG 
It's high time telecomm companies like Glo or Airtel completely rise up to displace MTN, these guys are just so unbelievable.

They are like chameleons, very deceptive and have a way of extorting customers even though they provide good services.

#MTNShouldBeDisplaced",0,0
307,GloWorld,"@Itz_Godwyn It is a self service app, that allows glo customers manage their glo lines. In terms of checking account balance, recharging via their bank, subscribing for data bundles, accessing our special packs, offers and glo services etc 

PE",0,0
308,ScarTissue101,"@Ameendinho @AdeBanqie @TundeIrukera You want to use MTN issues to judge DSTV?

Meanwhile, CPC is not taking MTN or Glo up on their poor quality services, it is DSTV they're tackling.

Should they not be protecting customers from the way Airtel steals subscribers money?",0,0
309,NAETAN__,"@Seyi__ truth be told, they've really improved their data services. Ported back to glo last month and no regrets so far...  Lol maybe it's bcos too many customers left... 😕",0,0
310,ScarTissue101,"@AffiSupaStar Nothing about estimated billing, nothing about Glo's phantom internet service, nothing about Dangote's super-expensive cement, nothing about dodgy bank charges, nothing about Airtel and stealing customers credit by subscribing them to services without permission, etc...",0,5
311,Cardiffbus,@glo_hookings Sorry Glo I will chase this with the Customer Services Manager for you.,1,0
312,sageusoro,#GloOgaSIM glo doesn't need more data vol. 2 gain customers but good network n services. I won't forget that my 1050 airtime u turn 2 promo,0,0
313,itradeph,"GLO 1735.00 is teaming up with Nokia’s cloud business
Nuage Networks to enhance its Software-Defined Wide Area
Network (SD-WAN) service targeted to business customers
by integrating Nokia’s Virtualized Network Services (VNS)",0,0
314,2TradeAsia,"$GLO teams up with Nokia’s cloud business, Nuage Networks, for software-defined wide area network (SD-WAN) services aimed at business customers",0,1
315,Glo_Thienel,"@ComplainingCow @WrenKitchens along with thousands of others @DFS .crap goods, appalling Customer Services, just don't care, got your money, so bye bye get on with itv",2,3
316,misterakpan,"@ntelng You have not restored service since the outage, you have not provided any update to your customers, yet you are advertising products. Of what use are the MiFi when the services they are for are not provided? Ntel, try and be different; Don't be like Glo. My twenty kobo.",2,1
317,OAPchuks,"What do you think of Glo Mobile's services? Especially their customer service.

Like if good.
Rt and like if Horrible.

#MondayMotivation
#GloMobileisHorrible 
@GloWorld @GloCare",3,2
318,IanJFincher,@Glo_Thienel @BBCWatchdog @extraenergyhelp @ofgem The number in the email they give goes direct to the payment team.  I had to then get put through to customer services and the operator could hardly speak legible English and was told I had to pay. I asked for a manager and got the no one is available 1/2,1,0
319,goldenezekiel,@GloCare When will the voice of a customer be heard by consumer protection council in Nigeria?Daily we get poor services and yet nothing is done about it. @GloCare glo@NgComCommission ncc,0,0
320,kingomowemmy,@MarleneDejumo @MTNNG Believe me mtn is still d best network in naija as for today....dunno about tomorrow morning o..fr d PST 4days my brother no get glo network fr him phone but @MTNNG  should try and do something about d way thier services to their customers...,0,1
321,ojahojah1,"@GloWorld dear Glo mobile am disappointed in your customer care service in fact your services as a whole, I made a complain up till now",1,0
322,toideve,@GloWorld My plan is not being shared. Glo just sucks our data nowadays. All your customers are complaining and soon you would realize your customers have left you for better services,0,0
323,GloCare,"@DamolaXV Good evening, Please be informed It is a self service app, that allows glo customers manage their glo lines. In terms of checking account balance, recharging via their bank, subscribing for data bundles, accessing our special packs, offers and glo services etc. EE",0,0
324,moverick,"You won't believe this, but Glo customer care has been calling me on a line that I ported away from them years ago. They called and were marketing to me the Glo services I could enjoy on the line. Then it finally dawned on them that I was no longer on their network.",2,1
325,ADURAGBEMIOO,"As if that wasn't enough, this morning Glo deducted my credit (#190) for VAS that I never subscribed for. The Glo customer representative told me I must've activated the services by mistake, how do I activate a service by mistake, two services.",0,0
326,RealOlabode,"@GloWorld A lot of issues, I get charged for services I never subscribed to. Gamestore, Images, brain teaser and so on even given airtime loan when I didn't request for one. Tried reaching customer care but no luck. It's frustrating and making me want to trash my Glo sim. 07057448392",0,0
327,Mikescrib,"@GloWorld Terrible, slow, non-existing and exploitative internet services in Abuja.  Glo's data is the worst. Questionable and fraudulent 4G, poor customer service etc.  In fact, Glo is everything an effective GSM company should not be.",0,0
328,AlicheUzoma,"@GloCare Why does Glo think it is ok to subscribe customers  to services and take money without their consent?... The way I was raised that is called STEALING!... @GloWorld stop stealing, from us. we made you. respect us.",0,0
329,AlicheUzoma,"@glonigeria why do you think it is ok to subscribe customers to services without the customer's consent?... That is called STEALING... Glo, stop stealing from your customers... we made you.",0,0
330,_Queen_Ozioma,@GloWorld You people should please have mercy on me. Why can't I have stable network on my phone?Why can't I enjoy your services for once? I haven't been able to browse effectively on my phone since yesterday. Is it a crime to be a Glo customer? I am tired seriously 😢,0,0
331,Jhorkeh007,"Glo network, services, customer care to cut it short is an error",0,0
332,thebrownarch,"The glo up still ain’t arrived, maybe I should contact customer services? Bet it was Hermes delivering it.",0,0
333,ewomazinoAB,@GloWorld is deducting money for shady services i did not subscribe to. I can’t get English service when I call customer care and I don’t understand Hausa. Had to open a Twitter account just to get through to Glo,0,0
334,oluofnaija,"@GloCare
MIKE ADENUGA OF GLOBACOM IS NOT USING GLO SIM.
customer care services please help us solve this argument, one of my colleague is insisting that Mike Adenuga,  Glo mobile owner is not using Glo network for calls and browsing. Is this true or false?",0,0
335,ZionImole,"I recharged a thousand naira airtime on my Glo network 4 days ago, I found out few hours later that the network provider has systematically deducted more than #400 under the disguise of subscriptions to packages am not privy to. Now I can't reach their customer care services.",0,1
336,UbaKundu,"@GloWorld Since the day glo, cheated me of my money(airtime) for services i didn't even apply for or use! I lost confidence in the network, i rather go for another network....glo customer service operators were rude, even hung up the phone on me, i have recordings.glo",0,1
337,DuduTechy,"I believe customer satisfaction should come first. This is a call to NCC &amp; other regulatory bodies to checkmate these TELECOM Companies (MTN, GLO, ETISALAT) also over illegal deductions and below par services rendered especially the AUTO-RENEWAL POLICY",0,0
338,DaddyShark64,"I credit my GLO line for calls, suddenly they start stupid sms sub deductions. I stop the sub, call customer care &amp; request to end all sub services on my line. Angrily I stay away from GLO for a while. One day the spirit leads me to recharge again &amp; the cycle continues @GloWorld",1,0
339,majasaint,"@GloWorld Glo spend so much money advertising than providing quality service. Why dont you improve your 3G or 4G network services and it will speak for itself? 
You are not alone. This is Nigeria syndrome I guess. Airtel,MTN et all. You reap your customers off.",0,0
340,zeezeeadetola,So am i the only one with this issue on my glo line they deduct airtime for services i didn't subscribe to called their customer care twice in the past 3weeks still d same sent stop to 2442 no improvement @GloWorld what is going on ? The charges are annoying,0,0
341,eholler,Azure Muse: Microsoft and 21Vianet reinforce long-term cooperation on cloud services in China - Microsoft and 21Vianet have agreed to extend their partnership to provide world-class public cloud services to Chinese customers. Combining Microsoft’s glo... https://t.co/6ZIfheBQdR,0,0
342,chike247,@GloCare  Glo u guys shld be thinking of going into Real Competition with MTN &amp; render good services that wil draw Mtn customers to ur own network. Mtn the widest network in Nigeria has *WhatsApp Customer Care. Pls Create Glo *WhatsApp Customer Care as well pls.,0,0
343,Nathani33619046,@kinglherx @HottubooF Customer care services #glo,0,0
344,BrieOyeniyi,"Glo network retrogressing instead of progressing
So annoying..
Glo network acting like nigeria government. They promise us better   services, get customers and renege on their promises..",0,1
345,Richytimber,"@GloWorld How for Christ sake will your customers in Lagos not have access to internet service for four days? Four days and you are claiming the van Damme of data. Awwwwwwwwwwwwwwwwwww. Glo, don't have a process through which you monitor your services? Sad.",0,0
346,afo4u,"I want to use this opportunity to thank gloworld for prompt response to/fixing the poor services in ado-ekiti. Thank you glo customer care,thank you Mr Felix(glo ado) for getting in touch.@GloWorld @azeelyon @barkrazie @fedayemzo .",1,1
347,FadairoRotimi,"@GloCare if u guys know how many customers u are losing on daily basis due to ur unstable network in ABEOKUTA,am sure u will just fold up operations once and for all. Your services at Oluwo(6)and Magbon(OOPL) are  extremely BAD. MANY people DON'T even consider Glo a network. SAD!",0,0
348,Glo_Thienel,"@zashagan @KingswayWestRP Run away, crap goods, crap  Customer services, take your money and don't care then https://t.co/GaCv21fJdW",0,1
349,uselessPogba,"@GloWorld U mean ur snail 🐌 speed data services?
The only attraction to glo is the data and not the efficiency of the data services.If u remove it, well.......

@airtel_care please accept me back ur run-away https://t.co/gn8W4eAnzj customer.Amback.glo is no longer attractive.",2,1
350,_itsomo,@ClintonViceB Glo is only good at affordable data but their reception is something else 9mobile's data services is expensive but their reception or network is fast if you ask me none is better and up to meeting customer standards let 9mobile just say #500 for 2gb 😂,0,0
351,itradeph,GLO cuts delinquencies by 40% using FICO Customer Communication Services; reduces cost to collect by 15 % and the time it takes to collect by 3 days.,0,0
352,kingkhym,"@GloWorld I subscribed to Glo 4g services I only got 800mb out of 2GB I've been calling your customer service to give me my full data, I was told ill",0,0
353,CofEnugu,"@GloCare @GloCare @GloWorld how many times will a customer tell you that your services in GRA Enugu is deplorable. 

This is the 4th time of complaint. 

I think it's time I leave you guys. 
Because of Glo. I was stranded yesterday",0,0
354,ephrymzo,"@damieraymond @GloWorld My brother i av been to so many places in naija nd i av never had issue with my glo network. Pls note! I am nt a promoter bt an old time customer whom has gotten so much satisfaction from its (glo) network services, so chill on glo.",0,0
355,mseyitayo,"@GEObaba07 @GloWorld Just did, the babe said some value added services were renewed. A line that I don’t use for anything asides data! Smh for Glo. 
I’ll kuku stick with my other newtwork jeje, I don’t have power. 
One less customer for them to worry about.",1,0
356,homa_dee,"So after all my complaints against poor customer services yesterday, all @GLO__NIG could do was reply with a tweet of their offices. They conveniently ignored the ineptitude of their staff. Smh
Cc @GloCare @GloWorld .

Quite shameful doe",1,0
357,TobiAdedosu,This is for a Customer @tryjambcbt.  Contact us for a video like this to convey your products and Services to People online.. #Business #Services #customerservice #Nigeria #jambcbt #marketingtips #MarketingStrategy #advertising #glo #CEO https://t.co/SoGdcwCxM7,0,0
358,patrickimoh,@GloCare @GloWorld I'm not providing any number to you guys. I can't keep providing the same info everyday. Everyone in EKET is experiencing poor data services. Get all the numbers of glo customers in Eket and use for your ticket creation to resolve the issue. Thanks.,0,0
359,itradeph,GLO 1805.00 Globe Telecom Sets $850m Capex Budget 2018  to improve internet services in Philippines. Majority of budget isupports revenue momentum of its data services Intended to meet customer demand for bandwidth-intensive content.,1,2
360,nnefyy,"Hi @GloCare, 
I just want to let you knw that you, the founder of Glo, the CEO,The MD, the customer care services &amp; even myself are all mad.",0,1
361,Or_meh_me,Glo really needs to work on their customer care services!! I have not been able to reach them since yesterday,0,0
362,mymobantz,"Y does your network automatically subscribe to value added services that we do not opt in for. Is Glo in debt??? Pls if you are don't take it out on customers!!! Am tired of your fraudulent Act, Enough of the Sorry I hear and STOP stealing from people @GloWorld @GloCare",1,0
363,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/jKzfJGAo5f",0,0
364,FataiFaity,@GloWorld @ATM_ReGe @talktoabey @Ayourb Glo dat cut d rope of exploitatn by oda foreign comp is nw perfomin nnsense Struglin to av d largst! customer base widout imprv on services,0,0
365,Mallen4real,@GloCare And @GloWorld. The glo network and customer services are the worst things after recession.,0,0
366,Bestlady102,@GloWorld Glo prices are unbeatable and their customer care services are quite amazing.👍,1,0
367,bukasblog,Glo Recruitment: Manage a Retail &amp; Customer Services Outlet - How to Apply https://t.co/OhF9VH9kwM https://t.co/d0jM3GX4Fc,0,0
368,SJamgbadi,"@GloCare Your customer care, internet and services are pathetic. Calling for more than 5 weeks i ported to glo and tweeting also but the same poor internet, stereotypical responses is what i get. Don't make me to tell your network goodbye forever",0,0
369,MPeterz_,"@GloCare @GloWorld The Entire Glo Customers Care Service needs a deep evaluation including your network services because the network has been bad now for months. 

Stop playing around @GloCare 

This is a very serious issue for me and I believe for most people. 

Step up your game and do your job.",0,0
370,mysterlawk,"I can't use the @GloCare network for data when I get home for almost a year now, lodged complaints severally except when I leave home but the Customer service reps seem clueless and helpless. Glo data services is wack and disgraceful. @GloWorld https://t.co/yDSfR3s8xg",0,0
371,thatcbnguy,"Customer service in Nigeria is dead. Nigerian products/services would listen to your complaints and still wouldn't shit... Glo, PHCN, The government, etc. Crap!!!",0,1
372,oyindamolasammy,"@GloWorld Serve us with better services and we customers we be your marker. But you're not encouraging someone like me to continue using your network with am facing
Glo the pride is not more there please bring back pride by serving us better.",0,0
373,odoobizapps,Enterprise Service Management: Unlocking the Value of Global Business Services  #erp #market #digital #customer #glo…https://t.co/hCNyYmjXcS,0,0
374,f_odutolu1,Glo World Customer services will ask where is my location as if it's only specific to some locations. Everywhere... https://t.co/zXR8QgxlJw,0,0
375,muridigital,"@GloWorld Glo is now a corporate scanner. Imagine recharging your line and a week after, you can't still use it. Terrible customer services",0,1
376,QueenjennyO,Radaada! live this 👇 to the sports papers and kindly face your work of providing network services! It's as if you want Glo customers to be😂 https://t.co/pyiXXrFsFR,0,0
377,Olawaledibia,@GloWorld @glo has devised another method of cheating by subscribing customers to services unsolicited and charging them. Beware!,0,0
378,Olawaledibia,@GloCare The new method for generating revenue in @glo now is to subscribe customers to services indiscriminately. Isn't that fraudulent?,0,0
379,AspTomori,@9mobilengCare you guys just derive pleasure in losing customers with mediocre services like glo,0,0
380,FranklinKelec11,@GloWorld Glo Network Is Very Poor In Terms Of Internet Services!!! Improve It Or You Lose Your Major Customers!!!,1,0
381,abayomikola,"#GloFreeDataDay   is glo rewarding its customers &amp; improving their services, enjoy d #WelcomeBackOffer for a recharge of #6000 @YomiNigeria",2,1
382,Olawaledibia,@GloWorld Glo is a larcenous corporate entity. It steals customers' credit. It just stole mine for unsolicited services. 08055203417.,0,0
383,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0
384,youduakfoods,@GloCare glo has the worst services and customer care in Nigeria so far. Pls i need ur intervention @Complaintsboxng @NgComCommission,0,2
385,dahchinzy,Them go carry mediocre and fake parts put for una and na the result be the poor network services wey una dey provide for una customers @glo,0,0
386,dahchinzy,"@GloCare you all involved with glo should be ashamed of urself,for in 2017 u can't deliver good services to ur customers #Rubbishnetwork",0,0
387,NkiruIbekwe,@GloWorld GLO should refund all charges on me due Value Added Services which I never subscribed for. It's a way to defraud customers!,0,0
388,deimpact1,"GLO the most terrible and useless network in Nigeria, billing customers unnessarily for services they never bargained for.",0,0
389,fayeciofori,"@GloWorld @TECNOMobileNG Glo, you are out facing your Customers ability to access your services. It's ridiculous and ill visionary. I'd advise you address this issue",0,0
390,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0
391,GloNetworks,We strive to continually excel in IT services and are extremely customer orientated and driven. Visit Glo homepage https://t.co/OFn4OkSCWg‼️ https://t.co/HW4SIOV8Z7,1,1
392,LaminXLVII,@LimJo Lol It's Good. We Don't Need Too Many Customers To Come And Ruin Thier Services. I'm Happy With Glo 😊😊😊😊,0,0
393,Complaintsboxng,Customers cry out about terrible Glo services @GloCare @GloWorld @CPCNig @WarriUpdate @UrbanCulture06 @lindaikeji @nigerianblogger https://t.co/JaI7JjAjE5,0,3
394,Immanuelsons,@Complaintsboxng @segunmanuel @GloCare @GloWorld @CPCNig pls hlp us..i gave up on GLO long ago cos of poor customer services..just recently,1,2
395,Complaintsboxng,@Immanuelsons @segunmanuel @GloCare @GloWorld @CPCNig enough of the terrible customer services from glo #glositup,0,2
396,Glo_Thienel,"@AbdulHai23 @TowerHamletsNow Also the person in charge of Parks then  has been promoted.  Head of Customer Services, or some silly name",0,0
397,thatcbnguy,It's like glo don't check the vocabulary scope of their customer care agents. So you want to escalate my poor data services? Great!! https://t.co/G3ZhZ4aOtS,0,0
398,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0
399,_Deniike,"Glo @GloCare, last warning if you don't improve on your data services, you are losing a loyal customer.",0,0
400,mssbukky,"@GloWorld @Glo terrible services... and wait, calling their customer service line is entirely a nightmare. 
What works in Nigeria?",0,0
401,kneyo14,"@victorj009 @GloCare @AirtelNigeria but wen it comes to customer services airtel is alot better Dan glo, dat I cN verify. Glo is crap",0,0
402,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0
403,deraneboamalu,"Dstv is just a rip off....Get an explorer, pay for services and don't get it!!! Customer service? Worse than Glo and Swift..@DStvNg",0,0
404,LordOJ,@GloWorld a responsible &amp; customer friendly companyshld protect and deliver expected services but not @GloWorld. I lost money &amp; time to Glo,0,0
405,techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0
406,Akposden,"@GloWorld Glo services are getting worse, Internet service so slow, talking to a customer care is practically almost impossible""",0,0
407,EngnrGoke,"Pls my friends out there. Who have the best customer care services out of airtel, mtn, glo, and Etisalat",0,0
408,GPeesu,"@GloWorld .. Pls bro..Glo sent me a message that Dear Customer, starting December 17, 2016 BlackBerry services on your device will no longer",0,0
409,_it_services,"Increased Customer Base Fuels #NGDATA's Record Growth, Driving Expanded Leadership Team and Glo... Read Blog: https://t.co/jgcm5RE5sh",0,0
410,nurext,@GloCare which we ur customers can't benefits from. I wonder what glo management are doing abt providing good services for we customers.,0,0
411,eDante_,"@GloCare I've been trying to get the number through your customer care &amp; glo services app on phone, not working",0,0
412,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/DUYIvieuJr",0,0
413,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/ws82vv46Ym",0,0
414,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/vR9FlCrY6O",0,0
415,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/RARVboV2pi",0,0
416,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/6jhTV7jUgp",0,0
417,ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/jQUFKhlN4i",0,0
418,THISDAYLIVE,"For Glo, Overload is a Game Changer: By Raheem Akingbolu In tariff, customer services and reward for subscrib... https://t.co/qdvzqcEBvf",1,1
419,YellowBuses,@clgrv It`s for real. It`s on Glo card only and needs to be purchased from Customer Services in the town centre. Please bring student ID.,0,0
420,h_c_services,World Wide Technology and #Awarepoint Partner to Deliver Location as a Service to Customers Glo... Read more: https://t.co/DkHma4VD4o,0,0
421,FeintsTwists,Glo has more effective adverts on CNN than effective data/internet services for their customers.,1,1
422,bonmarche,"@Glo_Thienel Hi Gloria, The correct number to contact Customer Services on is 0330 026 2728. Kind Regards, The Bonmarche Social Team.",0,0
423,bonmarche,"@Glo_Thienel Hi Gloria, I will chase this up with our customer services departments for you and they should be in touch shortly.",0,0
424,uktemps,#banking #jobs Customer Experience Leader: We provide customised business process services to glo... https://t.co/y8Dlx3tG4P #PortTalbot,0,0
425,PadraicToolan,"Giving our customer more value for less. Watch our President of Defence Services, Paul Craig, discuss innovative glo…https://t.co/8HQszHbfED",0,0
426,MobolajiAdedipe,"This is not true! glo is very slow: customer services poor, call center agents poor, network during calls poor... https://t.co/utKR9h1fvB",0,0
427,Bkudu2003Bkudu,"@NgComCommission glo keeps apologizing to their customers for months, due to the poor data services, yet no improvement.
#nccsanctionglopls",0,0
428,YellowBuses,@amyjl96 Hi Amy. We offer a 10% discount on Glo card products at our Customer Services Centre in Bournemouth https://t.co/oBeS5fswOJ,0,0
429,_ImeyepO_,"Glo has been something else this week, effortlessly driving away customers with poor internet services...😥",0,0
430,kppapa,@GloWorld @BrownPantha glo should step up in providing quality data services to its customers.,0,0
431,MyJobMonkey,"Customer Service Agent in Chesapeake, VA: Fort Monroe, VA
Sutherland Global Services
Sutherland Glo... https://t.co/FnngVF32sC",0,0
432,f4funmi,It would be very interesing to find out how long it takes Glo Customer Services to respond to an email. I am waiting,0,0
433,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... https://t.co/UD84TfiGJu #Neath,0,0
434,tkmaity,@gtbank cont1. I had complained to the glo customer care services but they always referred me back to the bank. #Thank you,0,0
435,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... https://t.co/cdvmuQH60j #Neath,0,0
436,AshikOnFire,"ETTN TCS ranked number one for customer satisfaction: LONDON: India's Tata Consultancy Services, a leading glo... https://t.co/AJZ2eYVX4e",0,0
437,JobssInPakistan,"Customer Services Representatives: Speedmarketing - Islamabad - Rawalpindi, Punjab - Pulse Glo... https://t.co/nRna9zs7on #Pakistan #Jobs",0,0
438,emircagdas_glo,"@Support Dear Sir,We are a digital media  agency that give services in Turkey. 
We face problems in certifying accounts with our customers.",0,0
439,babie_minaj93,@GloWorld ur services lately is terrible nd ur customer care are even making mata worse. I literally ported to Glo n now im regretting i did,0,0
440,O2,"@nicky_glo OK, is it our fraud team you've dealt with Nicky? Or customer services?",0,0
441,omamegbejude,So GLO NG network has been down since 9am calls and internet services all out I hope they will compensate customers,0,0
442,lamiebony,Etisalat has the best customer services. Glo suckss,0,0
443,augtechghana,"Shortcodes for Glo services
Glo shortcodes

Shortcode Description
121 Customer care
*123*xxx xxxx xxx# Top up... https://t.co/SyY8JSr9MC",0,0
444,lonenwa,Guys please what network provider gives the most customer friendly data bundle services? Really needed to try something other than MTN. GLO?,0,0
445,coolbeansweb23,RT uktemps #healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... …,0,0
446,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/hUpFbqJB7c #Cardiff,0,0
447,uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/C0UZSZqkQC #PortTalbot,0,0
448,Seriki_Yaweh,"Which Mobile Service Provider is the worst when it comes to Customer Services in Nigeria? MTN, Airtel, Glo, Etisalat, Visa phone &amp; Nitel#!@",0,0
449,OluchHi,@braveyellk @Gidi_Traffic @GlobacomLimited lol yeah I understand. Glo's Internet services is still ok but their customer care drives me nuts,0,0
450,smart_ggee,@GlobacomLimited Glo is scam and it extorts from it's customers without services rendered,0,0
451,coolbeansweb23,RT uktemps #healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... …,0,0
452,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/l6QvEIdN7k #Cardiff,0,0
453,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/lxfbrPl8WC #Cardiff,0,0
454,uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/gKeq0qKuv2 #PortTalbot,0,0
455,sharon_ola1,@comedian_akporo MTN because glo lack of customer services,0,0
456,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/Lw7fFyn79w #Cardiff,0,0
457,uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/aQu6RmfFbq #PortTalbot,0,0
458,glo_bwoi,Kevin lavell - customer services,1,1
459,abiambo,"@FirstBankngr customer services on twitter of mtn, glo, blackberry worldwide, nintendo etc does dat i wonder Y a bank shouldn't,",0,0
